sucklingID,date,time,latitude,longitude,denname,remarks,mother,cub1,cub2,cub3,allosuckling1,allosuckling2,observer
su05438,2019-11-11,10:31,-3.20340,35.57546,den Sobai 4,,S-161,S-360,S-361,,,,PN
su05439,2019-11-11,16:56,-3.16683,35.54917,den Lisboa 2,,L-425,L-519,,,,,AD
su05440,2019-11-11,16:57,-3.16683,35.54917,den Lisboa 2,,L-429,L-517,L-518,,,,AD
su05441,2019-11-11,17:18,-3.16683,35.54917,den Lisboa 2,,L-462,L-512,L-513,,,,AD
su05442,2019-11-12,7:02,-3.18992,35.50122,den Furahisha 2,,F-159,F-291,,,,,AD
su05443,2019-11-12,7:02,-3.18992,35.50122,den Furahisha 2,,F-204,F-288,,,,,AD
su05444,2019-11-12,8:22,-3.18992,35.50122,den Furahisha 2,,F-212,F-279,F-280,,,,AD
su05445,2019-11-13,6:54,-3.20340,35.57546,,,S-125,S-357,,,,,PN
su05446,2019-11-13,6:54,-3.20340,35.57546,,,S-138,S-355,S-356,,,,PN
su05447,2019-11-13,6:54,-3.20340,35.57546,,,S-153,S-358,S-359,,,,PN
su05448,2019-11-13,6:54,-3.20340,35.57546,,,S-161,S-360,S-361,,,,PN
su05449,2019-11-14,17:15,-3.17758,35.63205,den Nyuki 5,,M-295,M-480,,,,,OH
su05450,2019-11-14,17:15,-3.17758,35.63205,den Nyuki 5,,M-429,M-472,M-473,,,,OH
su05451,2019-11-15,15:05,-3.17758,35.63205,den Nyuki 5,,M-416,M-481,M-482,,,,OH
su05452,2019-11-15,17:10,-3.17758,35.63205,den Nyuki 5,,M-414,M-470,,,,,OH
su05453,2019-11-15,8:24,-3.16683,35.54917,den Lisboa 2,,L-425,L-519,,,,,AD
su05454,2019-11-16,7:17,-3.16959,35.56422,,,L-429,L-517,L-518,,,,PN
su05455,2019-11-16,15:00,-3.16959,35.56422,,,L-462,L-512,L-513,,,,PN
su05456,2019-11-17,17:00,-3.18992,35.50122,den Furahisha 2,,F-199,F-284,,,,,AD
su05457,2019-11-17,16:35,-3.16967,35.56411,den Logan,,L-462,L-512,L-513,,,,OH
su05458,2019-11-18,15:58,-3.20340,35.57546,den Sobai 4,,S-235,S-353,S-354,,,,PN
su05459,2019-11-18,7:38,-3.16683,35.54917,den Lisboa 2,,L-425,L-519,,,,,OH
su05460,2019-11-18,16:02,-3.16683,35.54917,den Lisboa 2,,L-425,L-519,,,,,OH
su05461,2019-11-18,17:22,-3.16967,35.56411,den Logan,,L-462,L-512,L-513,,,,OH
su05462,2019-11-19,6:57,-3.20340,35.57546,den Sobai 4,,S-235,S-353,S-354,,,,PN
su05463,2019-11-20,6:47,-3.20340,35.57546,den Sobai 4,,S-125,S-357,,,,,PN
su05464,2019-11-20,7:35,-3.17758,35.63205,den Nyuki 5,,M-296,M-474,M-475,,,,OH
su05465,2019-11-20,16:50,-3.16683,35.54917,den Lisboa 2,,L-187,L-509,,,,,OH
su05466,2019-11-20,16:50,-3.16683,35.54917,den Lisboa 2,,L-329,L-521,,,,,OH
su05467,2019-11-21,10:50,-3.16683,35.54917,den Lisboa 2,,L-329,L-520,,,,,OH
su05468,2019-11-21,12:30,-3.16640,35.55545,,,L-312,L-506,,,,,OH
su05469,2019-11-21,14:55,-3.16967,35.56411,den Logan,,L-429,L-517,L-518,,,,OH
su05470,2019-11-21,14:55,-3.16967,35.56411,den Logan,,L-462,L-512,L-513,,,,OH
su05471,2019-11-21,15:55,-3.16967,35.56411,den Logan,,L-425,L-519,,,,,OH
su05472,2019-11-21,16:10,-3.16967,35.56411,den Logan,,L-428,L-514,L-515,,,,OH
su05473,2019-11-23,10:04,-3.18992,35.50122,den Furahisha 2,,F-161,F-286,F-287,,,,AD
su05474,2019-11-23,9:35,-3.20340,35.57546,den Sobai 4,,S-153,S-359,,,,,OH
su05475,2019-11-23,9:40,-3.20340,35.57546,den Sobai 4,suckled the two in different den holes,S-184,S-363,S-364,,,,OH
su05476,2019-11-24,6:56,-3.20340,35.57546,den Sobai 4,,S-153,S-358,S-359,,,,PN
su05477,2019-11-24,6:56,-3.20340,35.57546,den Sobai 4,,S-161,S-360,S-361,,,,PN
su05478,2019-11-24,6:56,-3.20340,35.57546,den Sobai 4,,S-222,S-351,S-352,,,,PN
su05479,2019-11-24,7:24,-3.16967,35.56411,den Logan,,L-428,L-515,,,,,OH
su05480,2019-11-24,8:20,-3.16683,35.54917,den Lisboa 2,,L-428,L-514,L-515,,,,OH
su05481,2019-11-24,15:52,-3.20340,35.57546,den Sobai 4,,S-138,S-355,S-356,,,,PN
su05482,2019-11-24,15:52,-3.20340,35.57546,den Sobai 4,,S-161,S-360,S-361,,,,PN
su05483,2019-11-24,16:15,-3.16683,35.54917,den Lisboa 2,,L-329,L-520,L-521,,,,OH
su05484,2019-11-25,7:19,-3.13786,35.50866,den Addis,,A-329,A-518,A-519,,,,AD
su05485,2019-11-25,7:31,-3.13786,35.50866,den Addis,,A-381,A-520,,,,,AD
su05486,2019-11-25,8:25,-3.16683,35.54917,den Lisboa 2,,L-187,L-509,,,,,OH
su05487,2019-11-25,8:35,-3.16683,35.54917,den Lisboa 2,,L-462,L-512,L-513,,,,OH
su05488,2019-11-25,10:47,-3.13786,35.50866,den Addis,,A-359,A-522,A-523,,,,AD
su05489,2019-11-25,15:00,-3.16683,35.54917,den Lisboa 2,,L-428,L-514,L-515,,,,OH
su05490,2019-11-25,16:18,-3.16683,35.54917,den Lisboa 2,,L-449,L-508,,,,,OH
su05491,2019-11-26,7:20,-3.13786,35.50866,den Addis,,A-359,A-522,,,,,AD
su05492,2019-11-28,7:27,-3.18992,35.50122,den Furahisha 2,,F-161,F-286,F-287,,,,AD
su05493,2019-11-28,7:47,-3.18992,35.50122,den Furahisha 2,,F-173,F-282,,,,,AD
su05494,2019-11-28,16:38,-3.16683,35.54917,den Lisboa,,L-425,L-519,,,,,OH
su05495,2019-11-28,16:38,-3.16683,35.54917,den Lisboa,,L-428,L-514,L-515,,,,OH
su05496,2019-11-28,16:38,-3.16683,35.54917,den Lisboa,,L-429,L-517,L-518,,,,OH
su05497,2019-11-29,11:50,-3.13867,35.50650,den Alimama,,A-313,A-517,,,,,OH
su05498,2019-11-29,11:50,-3.13867,35.50650,den Alimama,may have two cubs,A-238,A-526,,,,,OH
su05499,2019-11-29,11:50,-3.13867,35.50650,den Alimama,,A-355,A-527,,,,,OH
su05500,2019-11-29,7:17,-3.13867,35.50650,den Alimama,,A-381,A-520,,,,,AD
su05501,2019-11-29,9:34,-3.19617,35.51975,,,F-231,F-273,F-274,,,,AD
su05502,2019-11-29,9:34,-3.19617,35.51975,,,F-191,F-281,,,,,AD
su05503,2019-12-01,7:05,-3.16683,35.54917,den Lisboa 2,,L-329,L-520,L-521,,,,OH
su05504,2019-12-01,7:05,-3.16683,35.54917,den Lisboa 2,,L-462,L-512,L-513,,,,OH
su05505,2019-12-01,6:41,-3.16683,35.54917,den Lisboa 2,,L-462,L-512,L-513,,,,PN
su05506,2019-12-01,15:35,-3.16683,35.54917,den Lisboa 2,,L-329,L-520,L-521,,,,OH
su05507,2019-12-06,9:00,-3.17583,35.55954,,,L-350,L-510,L-511,,,,PN
su05508,2019-12-07,9:38,-3.19953,35.52432,,,F-169,F-276,F-277,,,,PN
su05509,2019-12-09,7:25,-3.19175,35.50096,den Furahisha,,F-199,F-284,,,,,AD
su05510,2019-12-09,8:41,-3.19711,35.51981,den Facile,,F-159,F-291,,,,,AD
su05511,2019-12-10,11:29,-3.19711,35.51981,den Facile,,F-195,F-290,,,,,AD
su05512,2019-12-13,8:02,-3.18642,35.62417,den Nero,,M-296,M-474,M-475,,,,PN
su05513,2019-12-18,15:56,-3.16900,35.55883,den Locki,,L-425,L-519,,,,,PN
su05514,2019-12-19,16:11,-3.20340,35.57546,den Sobai 4,,S-125,S-357,,,,,PN
su05515,2019-12-23,8:39,-3.16900,35.55883,den Locki,,L-428,L-514,L-515,,,,PN
su05516,2019-12-23,8:39,-3.16900,35.55883,den Locki,,L-463,L-522,,,,,PN
su05517,2019-12-23,9:58,-3.20340,35.57546,den Sobai 4,,S-125,S-357,,,,,PN
su05518,2020-01-07,7:19,-3.20340,35.57546,den Sobai 4,,S-153,S-358,S-359,,,,PN
su05519,2020-01-07,7:19,-3.20340,35.57546,den Sobai 4,,S-161,S-360,S-361,,,,PN
su05520,2020-01-08,8:25,-3.22363,35.53708,,,T-180,T-216,T-217,,,,PN
su05521,2020-01-09,16:11,-3.20340,35.57546,den Sobai 4,,S-234,S-365,,,,,PN
su05522,2020-01-11,7:45,-3.22639,35.53832,,,T-135,T-218,T-219,,,,PN
su05523,2020-01-12,16:52,-3.20340,35.57546,den Sobai 4,,S-131,S-366,,,,,PN
Su05524,2020-01-12,16:52,-3.20340,35.57546,den Sobai 4,,S-234,S-365,,,,,PN
su05525,2020-01-14,16:12,-3.20340,35.57546,den Sobai 4,,S-234,S-365,,,,,PN
su05526,2020-01-14,16:12,-3.20340,35.57546,den Sobai 4,,S-235,S-353,S-354,,,,PN
su05527,2020-01-15,9:21,-3.16912,35.54528,den Laikip,,L-425,L-519,,,,,PN
su05528,2020-01-15,9:21,-3.16912,35.54528,den Laikip,,L-462,L-512,L-513,,,,PN
su05529,2020-01-15,9:21,-3.16912,35.54528,den Laikip,,L-463,L-522,,,,,PN
su05530,2020-01-17,15:24,-3.16912,35.54528,den Laikip,,L-463,L-522,,,,,PN
su05531,2020-01-22,6:54,-3.21885,35.53976,den Tripoli,,T-174,T-223,T-224,,,,PN
su05532,2020-01-27,8:00,-3.16376,35.51823,,,A-232,A-515,,,,,PN
su05533,2020-01-27,10:38,-3.17364,35.50936,,,F-199,F-284,,,,,PN
su05534,2020-01-29,7:15,-3.13866,35.50650,den Alimam,,A-339,A-547,,,,,PN
su05535,2020-01-29,7:15,-3.13866,35.50650,den Alimam,,A-381,A-521,,,,,PN
su05536,2020-02-13,7:41,-3.13786,35.50866,den Addis,,A-304,A-532,A-533,,,,PN
su05537,2020-02-14,7:33,-3.13786,35.50866,den Addis,A-524 or A-525,A-305,cub,,,,,PN
su05538,2020-02-24,16:35,-3.18698,35.51047,,,F-181,F-283,,,,,PN
su05539,2020-02-25,7:50,-3.18079,35.51193,,,F-173,F-282,,,,,PN
su05540,2020-02-25,9:21,-3.13786,35.50866,,,A-302,A-534,,,,,PN
su05541,2020-03-04,17:25,-3.20406,35.58039,,,S-235,S-353,S-354,,,,PN
su05542,2020-03-05,7:15,-3.17889,35.51143,,,F-195,F-290,,,,,PN
su05543,2020-03-05,7:15,-3.17889,35.51143,,,F-204,F-288,,,,,PN
su05544,2020-03-06,7:18,-3.17861,35.51082,,,F-169,F-276,,,,,PN
su05545,2020-03-06,7:18,-3.17861,35.51082,,,F-204,F-288,,,,,PN
su05546,2020-03-09,8:52,-3.14028,35.50152,den Akwaba,,A-355,A-527,,,,,OH
su05547,2020-03-09,9:40,-3.20556,35.58085,,,S-153,S-358,,,,,PN
su05548,2020-03-10,7:00,-3.19715,35.57960,den Sentinel,,S-234,S-365,,,,,PN
su05549,2020-03-10,15:45,-3.19715,35.57960,den Sentinel,,S-259,S-367,,,,,PN
su05550,2020-03-10,15:45,-3.19715,35.57960,den Sentinel,,S-234,S-365,,,,,PN
su05551,2020-03-10,16:02,-3.19715,35.57960,den Sentinel,,S-185,S-369,,,,,PN
su05552,2020-03-10,16:02,-3.19715,35.57960,den Sentinel,,S-226,S-368,,,,,PN
su05553,2020-03-12,6:52,-3.19715,35.57960,den Sentinel,,S-184,S-363,,,,,PN
su05554,2020-03-12,8:03,-3.17777,35.51267,,,F-169,F-276,,,,,PN
su05555,2020-03-12,16:20,-3.19715,35.57960,den Sentinel,,S-125,S-357,,,,,PN
su05556,2020-03-13,8:44,-3.17524,35.50894,,,F-195,F-290,,,,,PN
su05557,2020-03-13,8:44,-3.17524,35.50894,,,F-204,F-288,,,,,PN
su05558,2020-03-14,9:10,-3.14028,35.50152,den Akwaba,,A-365,A-528,,,,,OH
su05559,2020-03-14,14:10,-3.14028,35.50152,den Akwaba,not 100% sure if it was A-527; would be allosuckling. A-355 stays very close to A-305 SU. Philemon saw something very similar recently but was also not 100% sure about identity of cub,A-305,A-527,,,A-527,,OH
su05560,2020-03-14,14:10,-3.14028,35.50152,den Akwaba,,A-381,A-521,,,,,OH
su05561,2020-03-15,7:18,-3.19715,35.57960,den Sentinel,,S-181,S-362,,,,,PN
su05562,2020-03-15,7:18,-3.19715,35.57960,den Sentinel,,S-185,S-369,,,,,PN
su05563,2020-03-15,7:18,-3.19715,35.57960,den Sentinel,,S-226,S-368,,,,,PN
su05564,2020-03-19,16:14,-3.19715,35.57960,den Sentinel,,S-226,S-368,,,,,PN
su05565,2020-03-21,15:45,-3.19715,35.57960,den Sentinel,,S-181,S-362,,,,,PN
su05566,2020-03-30,16:00,-3.13004,35.53140,den Eskimo2,,E-219,E-305,,,,,PN
su05567,2020-03-30,16:00,-3.13004,35.53140,den Eskimo2,,E-171,E-301,E-302,,,,PN
su05568,2020-04-07,7:25,-3.13004,35.53140,den Eskimo2,,E-171,E-302,,,,,PN
su05569,2020-04-07,7:25,-3.13004,35.53140,den Eskimo2,,E-219,E-305,,,,,PN
su05570,2020-04-07,15:55,-3.13004,35.53140,den Eskimo2,,E-219,E-305,E-306,,,,PN
su05571,2020-04-12,15:45,-3.17960,35.50807,den Flake2,,F-159,F-291,,,,,PN
su05572,2020-04-13,16:00,-3.12684,35.53132,den Echo,,E-238,E-300,,,,,PN
su05573,2020-04-14,8:19,-3.12684,35.53132,,,E-219,E-305,E-306,,,,PN
su05574,2020-05-28,7:35,-3.12226,35.53609,den Eden,,E-184,E-307,E-308,,,,PN
su05575,2020-05-28,7:35,-3.12226,35.53609,den Eden,,E-219,E-305,E-306,,,,PN
su05576,2020-05-29,9:44,-3.17064,35.50812,,,F-195,F-290,,,,,PN
su05577,2020-05-29,10:11,-3.17322,35.50949,,,F-107,F-295,,,,,PN
su05578,2020-05-29,10:11,-3.17322,35.50949,,,F-173,F-282,,,,,PN
su05579,2020-05-31,10:28,-3.17349,35.50919,,,F-204,F-288,,,,,PN
su05580,2020-06-01,7:32,-3.17582,35.50900,den Fortune,,F-159,F-291,,,,,PN
su05581,2020-06-04,7:16,-3.12226,35.53609,den Eden,,E-166,E-303,E-304,,,,PN
su05582,2020-06-07,7:23,-3.12226,35.53609,den Eden,,E-270,E-311,,,,,PN
su05583,2020-06-12,8:30,-3.20579,35.57816,den Shumli,,S-184,S-363,,,,,PN
su05584,2020-06-15,7:13,-3.20586,35.57061,,,S-161,S-360,,,,,PN
su05585,2020-06-18,7:05,-3.20625,35.57341,,,S-235,S-353,S-354,,,,PN
su05586,2020-06-18,8:06,-3.20430,35.57100,,,S-153,S-359,,,,,PN
su05587,2020-07-09,7:07,-3.15650,35.51553,,,A-381,A-521,,,,,PN
su05588,2020-07-10,7:09,-3.15587,35.51095,den Aliko,,A-302,A-534,A-535,,,,PN
su05589,2020-07-10,7:09,-3.15587,35.51095,den Aliko,,A-409,A-540,,,,,PN
su05590,2020-07-11,7:02,-3.15587,35.51095,den Aliko,,A-409,A-540,,,,,PN
su05591,2020-07-11,7:02,-3.15587,35.51095,den Aliko,,A-304,A-532,A-533,,,,PN
su05592,2020-07-11,7:02,-3.15587,35.51095,den Aliko,,A-359,A-522,A-523,,,,PN
su05593,2020-07-13,15:30,-3.15587,35.51095,den Aliko,,A-238,A-526,,,,,PN
su05594,2020-07-13,15:30,-3.15587,35.51095,den Aliko,,A-359,A-522,A-523,,,,PN
su05595,2020-07-13,15:55,-3.15486,35.51285,den A-476 birth,,A-476,A-541,,,,,PN
su05596,2020-07-14,15:32,-3.15486,35.51285,den A-476 birth,,A-476,A-541,,,,,PN
su05597,2020-07-15,7:17,-3.15486,35.51285,den A-476 birth,,A-302,A-534,A-535,,,,PN
su05598,2020-07-15,7:17,-3.15486,35.51285,den A-476 birth,,A-365,A-528,,,,,PN
su05599,2020-07-15,7:45,-3.15587,35.51095,den Aliko,,A-378,A-542,,,,,PN
su05600,2020-07-16,9:54,-3.17754,35.62844,den Nyuki 3,,M-263,M-489,,,,,PN
su05601,2020-07-17,17:05,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05602,2020-07-18,15:46,-3.17754,35.62844,den Nyuki 3,,M-263,M-489,,,,,PN
su05603,2020-07-18,15:46,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05604,2020-07-20,16:08,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05605,2020-07-21,6:50,-3.17754,35.62844,den Nyuki 3,,M-419,M-484,M-485,,,,PN
su05606,2020-07-21,6:50,-3.17754,35.62844,den Nyuki 3,,M-445,M-488,,,,,PN
su05607,2020-07-22,15:44,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05608,2020-07-23,7:10,-3.15486,35.51285,den A-476 birth,,A-341,A-536,,,,,PN
su05609,2020-07-23,7:10,-3.15486,35.51285,den A-476 birth,,A-355,A-527,,,,,PN
su05610,2020-07-23,7:55,-3.15587,35.51095,den Aliko,,A-304,A-532,A-533,,,,PN
su05611,2020-07-23,7:55,-3.15587,35.51095,den Aliko,,A-409,A-540,,,,,PN
su05612,2020-07-27,7:10,-3.15486,35.51285,den A-476 birth,,A-284,A-530,A-531,,,,PN
su05613,2020-07-27,7:10,-3.15486,35.51285,den A-476 birth,,A-476,A-541,,,,,PN
su05614,2020-07-28,15:45,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05615,2020-07-29,7:19,-3.15486,35.51285,den A-476 birth,,A-355,A-527,,,,,PN
su05616,2020-07-29,7:19,-3.15486,35.51285,den A-476 birth,,A-445,A-529,,,,,PN
su05617,2020-07-29,7:19,-3.15486,35.51285,den A-476 birth,,A-476,A-541,,,,,PN
su05618,2020-07-30,10:12,-3.17891,35.56221,,,L-425,L-519,,,,,PN
su05619,2020-07-31,7:58,-3.15587,35.51095,den Aliko,,A-409,A-540,,,,,PN
su05620,2020-08-12,16:05,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05621,2020-08-12,16:05,-3.17754,35.62844,den Nyuki 3,,M-419,M-484,M-485,,,,PN
su05622,2020-08-13,8:27,-3.15422,35.54495,,,L-429,L-517,L-518,,,,PN
su05623,2020-08-17,15:48,-3.15570,35.51385,den Aichi,,A-409,A-540,,,,,PN
su05624,2020-08-21,7:35,-3.15570,35.51385,den Aichi,,A-284,A-530,A-531,,,,PN
su05625,2020-08-21,7:35,-3.15570,35.51385,den Aichi,,A-298,A-538,A-539,,,,PN
su05626,2020-08-21,7:35,-3.15570,35.51385,den Aichi,,A-365,A-528,,,,,PN
su05627,2020-08-21,7:35,-3.15570,35.51385,den Aichi,,A-378,A-542,,,,,PN
su05628,2020-08-21,11:23,-3.16038,35.52553,den Aichi,,A-445,A-529,,,,,PN
su05629,2020-08-22,8:45,-3.22947,35.59068,,,N-236,N-294,,,,,PN
su05630,2020-08-23,16:15,-3.15570,35.51385,den Aichi,,A-238,A-526,,,,,PN
su05631,2020-08-23,16:15,-3.15570,35.51385,den Aichi,,A-381,A-521,,,,,PN
su05632,2020-08-24,7:50,-3.23522,35.58853,,check ID of mother,N-236,N-294,,,,,PN
su05633,2020-08-24,8:33,-3.23419,35.60026,,,N-220,N-293,,,,,PN
su05634,2020-08-26,7:22,-3.18313,35.62639,,,M-416,M-484,M-485,,,,PN
su05635,2020-08-27,15:51,-3.17754,35.62844,den Nyuki 3,,M-414,M-486,M-487,,,,PN
su05636,2020-08-27,15:51,-3.17754,35.62844,den Nyuki 3,,M-419,M-484,M-485,,,,PN
su05637,2020-08-28,9:20,-3.23801,35.59464,,,N-230,N-290,,,,,PN
su05638,2020-08-31,7:30,-3.15570,35.51385,den Aichi,,A-313,A-517,,,,,PN
su05639,2020-09-04,6:54,-3.20458,35.57397,den Sobai,,S-165,S-365,,,,,PN
su05640,2020-09-04,10:40,-3.20458,35.57397,den Sobai,,S-259,S-374,S-375,,,,PN
su05641,2020-09-05,15:50,-3.20458,35.57397,den Sobai,,S-173,S-371,S-372,,,,PN
su05642,2020-09-05,15:50,-3.20458,35.57397,den Sobai,,S-265,S-373,,,,,PN
su05643,2020-09-06,6:46,-3.20458,35.57397,den Sobai,,S-259,S-374,S-375,,,,PN
su05644,2020-09-08,15:01,-3.20458,35.57397,den Sobai,,S-259,S-374,S-375,,,,PN
su05645,2020-09-12,7:26,-3.23695,35.58959,,,N-220,N-293,,,,,PN
su05646,2020-09-14,6:55,-3.16088,35.60778,den Milkyway,,M-429,M-495,,,,,PN
su05647,2020-09-16,7:30,-3.20083,35.49645,den Floof 2,,F-215,F-296,F-297,,,,PN
su05648,2020-09-17,7:23,-3.20083,35.49645,den Floof 2,,F-107,F-294,,,,,PN
su05649,2020-09-17,7:23,-3.20083,35.49645,den Floof 2,,F-215,F-296,F-297,,,,PN
su05650,2020-09-19,15:25,-3.20083,35.49645,den Floof 2,,F-215,F-296,F-296,,,,PN
su05651,2020-09-22,15:45,-3.16088,35.60778,den Milkyway,,M-381,M-492,M-493,,,,PN
su05652,2020-09-22,15:45,-3.16088,35.60778,den Milkyway,,M-445,M-488,,,,,PN
su05653,2020-09-23,8:10,-3.20364,35.49711,,,F-138,F-294,,,,,PN
su05654,2020-09-23,8:10,-3.20364,35.49711,,,F-168,F-292,F-293,,,,PN
su05655,2020-10-15,7:20,-3.20288,35.49702,den Floof,,F-231,F-299,F-300,,,,PN
su05656,2020-10-16,7:16,-3.20288,35.49702,den Floof,,F-191,F-298,,,,,PN
su05657,2020-10-16,7:16,-3.20288,35.49702,den Floof,,F-215,F-296,F-297,,,,PN
su05658,2020-10-20,7:05,-3.16018,35.52820,,,A-302,A-534,A-535,,,,PN
su05659,2020-10-22,7:36,-3.15362,35.52012,,,A-365,A-528,,,,,PN
su05660,2020-10-23,15:56,-3.15617,35.61083,den Majani,,M-381,M-492,M-493,,,,PN
su05661,2020-10-24,7:25,-3.20367,35.57500,den Sobai,,S-259,S-374,S-375,,,,PN
su05662,2020-10-26,6:43,-3.15617,35.61083,den Majani,,M-295,M-491,,,,,PN
su05663,2020-10-29,16:11,-3.20367,35.57500,den Sobai,,S-259,S-374,S-375,,,,PN
su05664,2020-10-30,7:14,-3.16376,35.55920,,,L-359,L-516,,,,,PN
su05665,2020-11-01,7:15,-3.20367,35.57500,den Sobai,,S-165,S-370,,,,,PN
su05666,2020-11-01,7:15,-3.20367,35.57500,den Sobai,suckled only one cub for long time,S-234,S-376,,,,,PN
su05667,2020-11-01,7:15,-3.20367,35.57500,den Sobai,severe aggression between cubs,S-259,S-374,S-375,,,,PN
su05668,2020-11-01,17:32,-3.20367,35.57500,den Sobai,,S-173,S-371,S-372,,,,PN
su05669,2020-11-01,16:20,-3.20367,35.57500,den Sobai,,S-173,S-371,S-372,,,,PN
su05670,2020-11-03,22:47,-3.20367,35.57500,den Sobai,,S-173,S-371,S-372,,,,PN
su05671,2020-11-03,22:47,-3.20367,35.57500,den Sobai,,S-234,S-376,S-377,,,,PN
su05672,2020-11-03,22:47,-3.20367,35.57500,den Sobai,,S-286,S-379,,,,,PN
su05673,2020-11-05,17:57,-3.20367,35.57500,den Sobai,,S-265,S-373,,,,,PN
su05674,2020-11-06,17:00,-3.15362,35.52012,,,A-476,A-541,,,,,PN
su05675,2020-11-07,6:56,-3.16510,35.55173,,,L-359,L-516,,,,,PN
su05676,2020-11-07,16:30,-3.20367,35.57500,den Sobai,,S-234,S-376,S-377,,,,PN
su05677,2020-11-07,16:30,-3.20367,35.57500,den Sobai,,S-193,S-378,,,,,PN
su05678,2020-11-09,7:10,-3.15362,35.52012,,,A-339,A-543,A-544,,,,PN
su05679,2020-11-09,7:10,-3.15362,35.52012,,,A-378,A-542,,,,,PN
su05680,2020-11-09,7:10,-3.15362,35.52012,,,A-476,A-541,,,,,PN
su05681,2020-11-10,7:30,-3.15362,35.52012,den Autumn,,A-302,A-534,A-535,,,,PN
su05682,2020-11-10,7:30,-3.15362,35.52012,den Autumn,,A-339,A-543,A-544,,,,PN
su05683,2020-11-10,7:30,-3.15362,35.52012,den Autumn,,A-476,A-541,,,,,PN
su05684,2020-11-10,16:20,-3.15362,35.52012,den Autumn,,A-232,A-545,,,,,PN
su05685,2020-11-11,15:25,-3.15362,35.52012,den Autumn,,A-339,A-543,A-544,,,,PN
su05686,2020-11-11,16:43,-3.16752,35.55307,,,L-463,L-522,L-523,,,,PN
su05687,2020-11-12,6:37,-3.16809,35.55124,,,L-463,L-522,L-523,,,,PN
su05688,2020-11-12,7:42,-3.20289,35.49702,den Floof,,F-173,F-303,,,,,PN
su05689,2020-11-13,16:35,-3.15362,35.52012,den Autumn,,A-302,A-534,A-535,,,,PN
su05690,2020-11-20,11:20,-3.20492,35.57688,den Shum 2,,S-235,S-380,,,,,PN
su05691,2020-11-23,16:45,-3.20492,35.57688,den Shum 2,,S-265,S-373,,,,,PN
su05692,2020-11-27,7:30,-3.20492,35.57688,den Shum 2,,S-259,S-374,S-375,,,,PN
su05693,2020-11-28,16:18,-3.20492,35.57688,den Shum 2,,S-193,S-378,,,,,PN
su05694,2020-11-28,16:18,-3.20492,35.57688,den Shum 2,,S-235,S-380,,,,,PN
su05695,2020-12-03,15:15,-3.16826,35.56379,den Lestat,,L-463,L-522,L-523,,,,PN
su05696,2020-12-06,7:13,-3.14702,35.51981,,,A-359,A-522,A-523,,,,PN
su05697,2020-12-08,16:20,-3.20492,35.57688,den Shum 2,,S-234,S-376,S-377,,,,PN
su05698,2020-12-08,16:20,-3.20492,35.57688,den Shum 2,,S-235,S-380,,,,,PN
su05699,2020-12-10,7:08,-3.12979,35.54129,den Erasmus,,E-283,E-315,,,,,PN
su05700,2020-12-10,16:04,-3.12979,35.54129,den Erasmus,,E-268,E-311,,,,,PN
su05701,2020-12-11,7:09,-3.12979,35.54129,den Erasmus,,E-270,E-310,,,,,PN
su05702,2020-12-11,7:09,-3.12979,35.54129,den Erasmus,,E-284,E-313,,,,,PN
su05703,2020-12-11,7:09,-3.12979,35.54129,den Erasmus,,E-285,E-312,,,,,PN
su05704,2020-12-13,16:25,-3.21509,35.56903,,,S-235,S-380,,,,,PN
su05705,2020-12-13,16:49,-3.21471,35.57261,den Santa,,S-234,S-376,S-377,,,,PN
su05706,2020-12-14,16:05,-3.21471,35.57261,den Santa,,S-193,S-378,,,,,PN
su05707,2020-12-14,16:05,-3.21471,35.57261,den Santa,,S-234,S-376,S-377,,,,PN
su05708,2020-12-14,16:05,-3.21471,35.57261,den Santa,,S-259,S-374,S-375,,,,PN
su05709,2020-12-15,6:55,-3.21471,35.57261,den Santa,,S-234,S-376,S-377,,,,PN
su05710,2021-01-15,16:00,-3.17167,35.62274,den Monsoon,,M-430,M-496,M-497,,,,PN
su05711,2021-01-17,16:53,-3.21471,35.57261,den Santa,,S-193,S-378,,,,,PN
su05712,2021-01-17,16:53,-3.21471,35.57261,den Santa,,S-234,S-376,S-377,,,,PN
su05713,2021-01-17,16:53,-3.21471,35.57261,den Santa,,S-286,S-379,,,,,PN
su05714,2021-01-18,7:04,-3.21471,35.57261,den Santa,,S-234,S-376,,,,,PN
su05715,2021-01-24,8:21,-3.20001,35.57171,den Simple,,S-234,S-376,,,,,PN
su05716,2021-01-25,17:29,-3.16215,35.53612,,,L-463,L-522,L-523,,,,PN
su05717,2021-01-27,17:45,-3.20001,35.57171,den Simple,,S-193,S-378,,,,,PN
su05718,2021-01-27,17:45,-3.20001,35.57171,den Simple,,S-234,S-376,S-377,,,,PN
su05719,2021-01-27,17:45,-3.20001,35.57171,den Simple,,S-235,S-380,,,,,PN
