name,sex,birthclan,birthdate,mothergenetic,mothersocial,father,litterdominance,DNA,litterdominancegenetic,name2,deathconfirmed,deathcause,comments,resident
S-407,,S,2022-01-31,S-247,S-247,,,FALSE,,,,starved after mother died,seen starving on 2022-02-09,native
S-408,2,S,2022-04-16,S-234,S-234,A-390,1,TRUE,1,,,,,native
S-409,1,S,2022-04-16,S-234,S-234,,2,TRUE,2,,,,,native
S-410,1,S,2022-04-30,S-259,S-259,A-369,1,TRUE,1,,,,,native
S-411,1,S,2022-04-30,S-259,S-259,A-369,2,TRUE,2,,,,,native
S-412,2,S,2022-05-19,S-365,S-365,A-398,1,TRUE,1,,,,,native
S-413,,S,2022-05-19,S-365,S-365,,2,FALSE,2,,,,,native
S-414,2,S,2022-05-05,S-235,S-235,A-374,1,TRUE,1,,,,,native
S-415,1,S,2022-05-05,S-235,S-235,A-374,2,TRUE,2,,,,,native
S-416,,S,2022-10-24,S-265,S-265,,1,FALSE,1,,,,,native
S-417,,S,2022-10-24,S-265,S-265,,2,FALSE,2,,,,,native
S-418,1,S,2022-11-14,S-286,S-286,,2,TRUE,2,,,,,native
S-419,1,S,2022-11-14,S-286,S-286,A-306,1,TRUE,1,S-sampled,,,,native
S-420,1,S,2022-11-21,S-165,S-165,,1,FALSE,1,,,,,native
S-421,1,S,2022-11-21,S-165,S-165,,2,FALSE,2,,,,,native
S-422,2,S,2022-02-05,S-222,S-222,A-398,,TRUE,,,,,,native
S-423,,S,2022-10-30,S-226,S-226,,,FALSE,,,,,,native
S-424,1,S,2022-12-25,S-173,S-173,A-374,,TRUE,,"S-425, S-light_male",,,"was only seen once when very small and then much later as ""S-light_male"" who we thought might be S-423 or S-424; genetics showed that S-light_male is offsrping of S-173 --> must be S-424",native
S-426,2,S,2023-07-25,S-235,S-235,A-374,,TRUE,,S5,,,,native
S-427,1,S,2023-05-15,,,,,FALSE,,S1,,,,native
S-428,2,S,2023-05-25,S-222,S-222,,,FALSE,,S2,,,,native
S-429,2,S,2023-05-30,S-184,S-184,,,FALSE,,S3,,,,native
S-430,1,S,2023-06-08,S-265,S-265,,,TRUE,,S4,,,,native
S-431,1,S,2023-08-21,S-234,S-234,,1,TRUE,1,S-234_cub1,,,,native
S-432,2,S,2023-08-21,S-234,S-234,,2,TRUE,2,S-234_cub2,,,,native
S-433,1,S,2023-09-19,S-365,S-365,,1,TRUE,1,S-365_cub1,,,,native
S-434,1,S,2023-09-19,S-365,S-365,,2,TRUE,2,S-365_cub2,,,,native
S-435,1,S,2023-09-13,S-380,S-380,,,TRUE,,S-380_cub1,,,,native
S-436,1,S,2023-09-28,S-259,S-259,,1,TRUE,1,S-259_cub1,,,,native
S-437,1,S,2023-09-28,S-259,S-259,,2,TRUE,2,S-259_cub2,,,,native
S-438,2,S,2024-01-18,S-235,S-235,,,TRUE,,S-kijivu,,,,native
S-439,2,S,2024-02-14,S-161,S-161,,1,FALSE,1,S-sibling1?,,,,native
S-440,2,S,2024-02-14,S-161,S-161,,2,FALSE,2,S-sibling2?,,,,native
S-441,1,S,2024-03-07,S-193,S-193,,1,FALSE,1,S-193_cub1,,,,native
S-442,1,S,2024-03-07,S-193,S-193,,2,TRUE,2,S-193_cub2,,,,native
S-443,,S,2024-08-15,S-235,S-235,,,TRUE,,S-notched,,,,native
S-444,,S,2024-10-02,S-380,S-380,,1,FALSE,1,S-380_dark_cub1,,,,native
S-445,,S,2024-10-02,S-380,S-380,,2,FALSE,2,S-380_dark_cub2,,,,native
S-446,,S,2024-10-16,S-286,S-286,,,FALSE,,S-286_cub1,,,,native
T-001,2,T,1990-02-19,,,,,FALSE,,,,,,native
T-002,2,T,1989-02-20,,,,,FALSE,,,,,,native
T-003,1,X,1989-02-22,,,,,FALSE,,,,,,founder
T-004,2,T,1992-02-25,,,,,FALSE,,,,,,native
T-005,2,T,1991-08-20,,,,,FALSE,,,,,,native
T-006,1,X,1992-03-21,,,,,FALSE,,,,,,founder
T-007,2,T,1997-02-16,,,,,TRUE,,,,,,native
T-008,2,T,1992-02-24,,,,,TRUE,,,,,,native
T-009,2,T,1994-12-21,,,,,FALSE,,,,,,native
T-010,2,T,1998-03-23,,,,,TRUE,,,,,,native
T-011,2,T,1997-09-07,T-008,T-008,,,TRUE,,,,,,native
T-012,1,T,1997-03-07,,,,,FALSE,,,,,,native
T-013,2,T,1995-04-18,,,,,TRUE,,,,,,native
T-014,2,T,1997-09-08,,,,,TRUE,,Hila,,,,native
T-040,1,T,1995-02-20,,,,,TRUE,,Chai,,,,native
T-080,1,T,1995-09-19,,,,,TRUE,,,,,,native
T-081,,T,1996-02-25,T-004,T-004,,1,FALSE,1,,,,,native
T-082,,T,1996-02-25,T-004,T-004,,2,FALSE,2,,,,,native
T-083,2,T,1999-07-16,T-013,T-013,,1,FALSE,1,,,,,native
T-084,1,T,1998-08-26,,,,,FALSE,,,,,,native
T-085,2,T,1999-07-16,T-013,T-013,,2,TRUE,2,,,,,native
T-086,2,T,2000-05-27,T-009,T-009,,,FALSE,,,,,,native
T-087,,T,2000-09-12,T-008,T-008,,,FALSE,,,,,,native
T-088,2,T,2000-08-10,T-007,T-007,L-045,1,TRUE,1,,,,,native
T-089,1,T,2000-08-10,T-007,T-007,,2,FALSE,2,,,,,native
T-090,,T,2000-05-12,,,,,FALSE,,,,,,native
T-091,1,T,2000-06-10,,,,,TRUE,,Biscuti,,,,native
T-092,2,T,2000-06-20,,,,,FALSE,,,,,,native
T-093,,T,2001-02-10,T-014,T-014,,,FALSE,,,,,,native
T-094,2,T,2002-02-21,T-007,T-007,,1,FALSE,1,,,,,native
T-095,2,T,2002-02-21,T-007,T-007,,2,FALSE,2,,,,,native
T-096,1,T,2002-03-05,T-011,T-011,L-086,,TRUE,,,,,,native
T-097,,T,2002-03-22,T-013,T-013,,1,FALSE,1,,,,,native
T-098,,T,2002-03-22,T-013,T-013,,2,FALSE,2,,,,,native
T-099,1,T,2002-05-01,T-010,T-010,L-044,,TRUE,,Colobus,,,,native
T-100,2,T,2001-10-28,,,,,TRUE,,,,,,native
T-101,,T,2003-06-09,,,,1,FALSE,1,,,,,native
T-102,,T,2003-06-09,,,,2,FALSE,2,,,,,native
T-103,,T,2003-06-15,,,,,FALSE,,,,,,native
T-104,2,T,2003-10-20,T-014,T-014,L-086,,TRUE,,,,,,native
T-105,,T,2004-01-11,T-013,T-013,,1,FALSE,1,,,,,native
T-106,1,T,2004-01-11,T-013,T-013,,2,FALSE,2,,,,,native
T-107,2,T,2003-12-25,T-011,T-011,,1,FALSE,1,,,,,native
T-108,1,T,2003-12-25,T-011,T-011,L-045,2,TRUE,2,,,,,native
T-109,2,T,2004-02-09,T-007,T-007,L-045,1,TRUE,1,,,,,native
T-110,1,T,2004-02-09,T-007,T-007,L-045,2,TRUE,2,Tindi,2011-03-20,lions,"lions, backbone broken, several deep holes around hip, a lot of fresh blood around hip + bum, paartly eaten by subadult hyena. Lions about 200m away, have been around in the area for several days according to rangers",native
T-111,1,T,2004-06-28,T-083,T-083,N-103,1,TRUE,1,Gandamiso,,,,native
T-112,2,T,2004-06-28,T-083,T-083,N-103,2,TRUE,2,,,,,native
T-113,2,T,2004-08-12,T-092,T-092,L-086,1,TRUE,1,,,,,native
T-114,,T,2004-08-12,T-092,T-092,,2,FALSE,2,,,,,native
T-115,,T,2004-08-26,,,,,FALSE,,,,,,native
T-116,1,T,2005-11-30,T-014,T-014,L-086,1,TRUE,1,,,,,native
T-117,1,T,2005-11-30,T-014,T-014,,2,FALSE,2,,,,,native
T-118,2,T,2006-01-19,T-085,T-085,,1,FALSE,1,,,,,native
T-119,1,T,2006-01-19,T-085,T-085,,2,FALSE,2,,,,,native
T-120,,T,2006-01-24,,,,1,FALSE,1,,,,,native
T-121,1,T,2006-01-24,,,,2,FALSE,2,,,,,native
T-122,,T,2006-02-08,,,,,FALSE,,,,,,native
T-123,1,T,2007-06-14,T-085,T-085,T-108,,TRUE,,,,,,native
T-124,1,T,2007-05-05,T-014,T-014,T-108,2,TRUE,2,,,,,native
T-125,1,T,2007-09-10,T-100,T-100,N-103,,TRUE,,,,,,native
T-126,1,T,2008-06-17,,,N-103,,TRUE,,,2009-03-31,lions,"mother could be T-083, was found dead on 2009-04-02 and estimated to have been dead for at least 2 days",native
T-127,2,T,2008-09-20,T-104,T-104,N-118,1,TRUE,1,,,,,native
T-128,,T,2008-09-20,T-104,T-104,,2,FALSE,2,,,,,native
T-129,2,T,2008-09-25,T-085,T-085,N-103,,TRUE,,T-cub1,,,"is probably a female, thought to be cub of T-013, maybe raised by T-013 or T-013 + T-085 both initially had twins",native
T-130,,T,2008-09-26,T-013,T-013,,,FALSE,,,,,,native
T-131,2,T,2008-11-05,T-100,T-100,N-118,1,TRUE,1,T-cub2,2011-03-13,lions,,native
T-132,,T,2008-11-05,T-100,T-100,,2,FALSE,2,T-cub3,,,,native
T-133,1,T,2008-11-28,T-109,T-109,N-103,,TRUE,,,,,,native
T-134,2,T,2009-08-11,T-112,T-112,N-118,,TRUE,,,,,,native
T-135,2,T,2009-12-11,T-014,T-014,X-041,1,TRUE,1,Bella,,,,native
T-136,1,T,2009-12-11,T-014,T-014,X-041,2,TRUE,2,,,,,native
T-137,1,T,2010-01-22,T-109,T-109,,,FALSE,,,,,DNA sample did not work in lab,native
T-138,2,T,2010-03-13,T-100,T-100,,1,FALSE,1,,,,,native
T-139,1,T,2010-03-13,T-100,T-100,,2,FALSE,2,,,,,native
T-140,2,T,2010-03-15,T-085,T-085,N-103,1,TRUE,1,,,,,native
T-141,2,T,2010-03-15,T-085,T-085,N-103,2,TRUE,2,,,,,native
T-142,2,T,2010-04-24,T-104,T-104,N-129,1,TRUE,1,,2019-12-01,vehicle collision,,native
T-143,1,T,2010-04-24,T-104,T-104,N-129,2,TRUE,2,,,,,native
T-144,1,T,2010-07-18,,,,,FALSE,,,,,"mother should be high-ranking, i.e. T-014 or T-158",native
T-145,2,T,2011-03-12,,,,,FALSE,,,,,is probably a female,native
T-146,2,T,2011-09-27,T-158,T-158,,1,FALSE,1,,,,,native
T-147,1,T,2011-09-27,T-158,T-158,N-129,2,TRUE,2,,,,thought that mother may be T-109,native
T-148,2,T,2011-11-08,T-112,T-112,N-147,,TRUE,,,,,mother determined based on genetic data,native
T-149,,T,2011-12-23,T-104,T-104,,1,FALSE,1,,,,,native
T-150,2,T,2011-12-23,T-104,T-104,N-129,2,TRUE,2,,,,,native
T-151,1,T,2012-06-02,T-014,T-014,,,FALSE,,Aibu,,,"was following T-109 when first seen, thus could be cub of T-109",native
T-152,2,T,2013-07-22,T-014,T-014,,,FALSE,,,,,,native
T-153,2,T,2013-09-22,T-085,T-085,N-147,,TRUE,,,,,,native
T-154,,T,2013-10-04,T-109,T-109,,,FALSE,,,,,,native
T-155,1,T,2012-02-28,,,,,FALSE,,,,,,native
T-156,,T,2013-10-25,,,,,FALSE,,,,,,native
T-157,2,T,2011-03-05,T-014,T-014,N-129,,TRUE,,X-084,,,,native
T-158,2,T,2007-05-05,T-014,T-014,T-108,1,TRUE,1,T-118?,,,"no picts available as cub, when seen on 090618 estimated to be about 9 months younger than T-118 but as no female known to have been born around the estimated birth date but T-118 known to have been born and to be a female, we thought it may be T-118. If genetics show that it is not daughter of T-085 then it would need a new ID and birth estimated to be around 061015",native
T-159,1,T,2014-07-12,T-109,T-109,N-139,,TRUE,,,,,mother could be T-104,native
T-160,2,T,2014-11-16,T-142,T-142,,,FALSE,,light,,,,native
T-161,2,T,2014-11-22,T-014,T-014,,1,TRUE,1,,,,,native
T-162,1,T,2015-01-19,T-158,T-158,N-147,,TRUE,,,,,,native
T-163,1,T,2015-02-24,T-112,T-112,N-137,1,TRUE,1,grey1,,,,native
T-164,2,T,2015-02-24,T-112,T-112,N-137,2,TRUE,2,grey2,,,,native
T-165,1,T,2015-04-02,T-141,T-141,,1,FALSE,1,dark,,,,native
T-166,1,T,2015-04-06,T-127,T-127,N-148,1,TRUE,1,,,,,native
T-167,,T,2015-04-06,T-127,T-127,,2,FALSE,2,,,,,native
T-168,1,T,2015-04-26,T-085,T-085,,,TRUE,,,,,,native
T-169,1,T,2015-04-02,T-141,T-141,N-138,2,TRUE,2,Gundi,,,,native
T-170,1,T,2015-05-12,T-100,T-100,,,FALSE,,light,,,,native
T-171,1,T,2014-11-22,T-014,T-014,N-148,2,TRUE,2,Korofi,,,,native
T-172,1,T,2014-10-05,T-104,T-104,N-147,,TRUE,,,,,,native
T-173,1,T,2015-09-22,,,,,FALSE,,,,,,native
T-174,2,T,2015-12-08,T-134,T-134,N-147,,TRUE,,,,,,native
T-175,,T,2016-02-04,T-129,T-129,,,FALSE,,,,,,native
T-176,2,T,2016-02-14,,,,,FALSE,,,,,,native
T-177,2,T,2016-03-03,T-109,T-109,F-154,1,TRUE,1,,,,,native
T-178,2,T,2016-03-03,T-109,T-109,F-154,2,TRUE,2,,,,,native
T-179,1,T,2016-03-15,T-142,T-142,N-137,,TRUE,,,,,,native
T-180,2,T,2016-01-27,T-135,T-135,N-148,,TRUE,,,,,"mother determined based on genetic data, thought to be female but genetics show it is male",native
T-181,1,T,2016-01-29,T-104,T-104,F-154,,TRUE,,,,,mother determined based on genetic data,native
T-182,2,T,2016-05-28,T-112,T-112,F-145,,TRUE,,,,,,native
T-183,1,T,2016-06-12,T-148,T-148,,1,FALSE,1,,,,,native
T-184,2,T,2016-06-12,T-148,T-148,F-145,2,TRUE,2,T13,,,,native
T-185,2,T,2016-06-24,T-150,T-150,F-154,1,TRUE,1,T-dirty,,,,native
T-186,,T,2016-06-24,T-150,T-150,,2,FALSE,2,,,,,native
T-188,2,T,2016-06-20,T-158,T-158,N-138,,TRUE,,,,,,native
T-189,2,T,2016-06-28,T-129,T-129,N-137,1,TRUE,1,,,,,native
T-190,1,T,2016-06-28,T-129,T-129,,2,TRUE,2,,,,,native
T-191,,T,2016-08-04,T-135,T-135,,,FALSE,,,,,,native
T-192,1,T,2016-09-16,T-127,T-127,F-154,1,TRUE,1,T9,,,,native
T-193,1,T,2016-09-16,T-127,T-127,F-154,2,TRUE,2,,,,,native
T-194,2,T,2016-10-15,T-141,T-141,F-145,,TRUE,,"T11, T-female1",,,mother determined based on genetic data,native
T-195,1,T,2016-12-05,T-153,T-153,F-174,1,TRUE,1,T10,,,,native
T-196,,T,2016-12-05,T-153,T-153,,2,FALSE,2,,,,,native
T-197,2,T,2017-04-02,T-135,T-135,N-147,1,TRUE,1,T1,,,"mother may be T-135, update 2018-08-10: Yes, genetics confirm that T-135 is mother",native
T-198,1,T,2017-04-02,T-135,T-135,N-147,2,TRUE,2,"T2, T-fluffy",,,"mother may be T-135, update 2018-08-10: Yes, genetics confirm that T-135 is mother",native
T-199,1,T,2017-04-10,T-157,T-157,N-147,2,TRUE,2,T3,,,"mother determined based on genetic data, high-ranking, dominated T-205",native
T-200,1,T,2017-05-03,T-134,T-134,N-148,1,TRUE,1,"Bavu, T4",,,mother determined based on genetic data,native
T-201,2,T,2017-05-03,T-134,T-134,L-414,2,TRUE,2,T7,,,mother determined based on genetic data,native
T-202,2,T,2017-04-10,T-157,T-157,N-147,1,TRUE,1,T5,,,"mother determined based on genetic data, high-ranking, dominated T-205",native
T-203,2,T,2017-07-07,T-112,T-112,F-174,1,TRUE,1,,,,,native
T-204,1,T,2017-07-07,T-112,T-112,F-174,2,TRUE,2,,,,,native
T-205,1,T,2017-11-23,T-142,T-142,N-147,,TRUE,,,,,,native
T-206,1,T,2018-01-29,T-158,T-158,L-414,,TRUE,,T-male2,,,,native
T-207,1,T,2018-01-06,,,,,FALSE,,T-male1,,,,native
T-208,2,T,2018-03-02,T-148,T-148,F-154,,TRUE,,T-cub1,,,,native
T-209,2,T,2018-03-28,T-129,T-129,N-138,1,TRUE,1,,,,,native
T-210,1,T,2018-03-28,T-129,T-129,N-138,2,TRUE,2,,,,,native
T-211,,T,2018-05-11,T-127,T-127,,,FALSE,,,,,,native
T-212,1,T,2018-09-12,T-135,T-135,F-154,,TRUE,,,,,,native
T-213,1,T,2018-09-18,T-157,T-157,N-147,,TRUE,,,,,,native
T-214,2,T,2019-03-02,T-150,T-150,F-202,,TRUE,,,,,,native
T-215,1,T,2019-04-05,T-134,T-134,,,FALSE,,T-134_cub1,,,,native
T-216,2,T,2019-05-04,T-180,T-180,,1,FALSE,1,"T-180_cub1, T-spotty",,,,native
T-217,1,T,2019-05-04,T-180,T-180,F-145,2,TRUE,2,T-180_cub2,,,,native
T-218,2,T,2019-05-21,T-135,T-135,N-139,1,TRUE,1,T-135_cub1,,,,native
T-219,2,T,2019-05-21,T-135,T-135,,2,TRUE,2,"T-135_cub2, T2",,,,native
T-220,,T,2019-07-12,T-197,T-197,,,FALSE,,T-197_cub1,,,,native
T-221,1,T,2019-11-30,T-142,T-142,E-227,2,TRUE,2,,2019-12-01,"mother died, probably due to vehicle collision",,native
T-222,2,T,2019-11-30,T-142,T-142,E-227,1,TRUE,1,,2019-12-01,"mother died, probably due to vehicle collision",,native
T-223,,T,2019-12-20,T-174,T-174,,1,FALSE,1,,,,,native
T-224,,T,2019-12-20,T-174,T-174,,2,FALSE,2,,,,,native
T-225,,T,2020-01-03,T-127,T-127,,,FALSE,,,,,,native
T-226,1,T,2020-08-15,T-157,T-157,N-147,,TRUE,,"X-164, T-mange",,,"thought to be new immigrant from outside seen twice within a month in T-territory, with mange, and given the ID X-164",native
T-227,1,T,2020-09-02,T-129,T-129,,,FALSE,,,,,,native
T-228,1,T,2020-09-23,T-135,T-135,N-138,,TRUE,,,,,,native
T-229,1,T,2020-09-27,T-148,T-148,,1,TRUE,1,,,,,native
T-230,1,T,2020-09-27,T-148,T-148,,2,FALSE,2,,,,,native
T-231,,T,2020-01-15,,,,,TRUE,,T-sampled,,,,native
T-232,,T,2020-12-05,T-180,T-180,,1,FALSE,1,,,,,native
T-233,,T,2020-12-05,T-180,T-180,,2,TRUE,2,,,,,native
T-234,,T,2021-07-25,T-157,T-157,F-145,,TRUE,,"T-sampled, T-relaxed",,,,native
T-235,,T,2021-08-18,,,,,FALSE,,T-bars,,,,native
T-236,,T,2021-09-02,,,,,FALSE,,T-197_cub?,,,,native
T-237,,T,2021-09-14,,,,,FALSE,,T-light,,,,native
T-238,,T,2021-09-27,,,,,FALSE,,T-fluffy,,,,native
T-239,2,T,2021-10-24,T-197,T-197,F-210,,TRUE,,"T-notches, T-chubby, T-following_buffalo, T-sad1",,,mother derived from genetic data (not seen suckling),native
T-240,,T,2021-10-13,,,,,FALSE,,"T-fewspots, T-sad2",,,,native
T-241,1,T,2022-06-03,T-194,T-194,E-240,,TRUE,,T-194_cub1,,,,native
T-242,2,T,2022-06-11,T-180,T-180,,,FALSE,,T-180_daughter,,,,native
T-243,,T,2022-07-16,,,,,FALSE,,T-alert,,,,native
T-244,2,T,2022-07-20,T-174,T-174,,1,TRUE,1,T-shy1,,,,native
T-245,,T,2022-07-20,T-174,T-174,,2,TRUE,2,T-shy2,,,,native
T-246,1,T,2022-08-05,,,,,TRUE,,T-dark face,,,,native
T-247,1,T,2023-07-15,T-135,T-135,,1,TRUE,1,T-dotted,,,,native
T-248,,T,2023-07-15,T-135,T-135,,2,TRUE,2,T-upinde,,,,native
T-249,,T,2023-08-15,T-218,T-218,,,FALSE,,T-218_cub?,,,,native
T-250,,T,2023-09-05,,,,,FALSE,,T-calm,,,,native
T-251,,T,2023-10-23,,,,,TRUE,,T-fluffy,,,,native
U-001,2,U,2004-09-29,,,,,FALSE,,,,,,foreigner
U-002,2,U,2005-06-21,,,,,FALSE,,,,,,foreigner
U-003,2,U,2006-03-24,,,,,FALSE,,,,,,foreigner
U-004,2,U,2007-12-21,,,,,FALSE,,,,,,foreigner
U-005,,X,1999-11-07,,,,,FALSE,,X-036,,,"was together with M-113, M-115, M-120, U-081, X-037",foreigner
U-006,,X,2001-05-05,,,,,FALSE,,X-037,,,"was together with M-113, M-115, M-120, U-081, X-036",foreigner
U-007,2,U,2015-06-16,,,,,FALSE,,U-female,,,,foreigner
U-008,,X,2014-09-16,,,,,FALSE,,U-jaws,,,,foreigner
U-009,,X,2014-12-16,,,,,FALSE,,U-shy,,,,foreigner
U-010,1,X,2015-03-16,,,,,FALSE,,U-large,,,,foreigner
U-011,,X,2016-03-16,,,,,FALSE,,U-dark,,,,foreigner
U-012,,X,2016-06-16,,,,,FALSE,,U-beauty,,,,foreigner
U-013,2,U,2017-02-04,,,,,FALSE,,,,,,foreigner
U-040,1,X,1992-05-01,,,,,FALSE,,,,,,foreigner
U-080,1,U,2001-03-01,M-115,M-115,,,TRUE,,Rasuli,,,,immigrant
U-081,,U,2001-10-08,,,,,FALSE,,,,,,foreigner
U-082,2,U,2001-12-08,,,,,FALSE,,,,,,foreigner
U-083,,U,2002-05-08,,,,,FALSE,,,,,,foreigner
U-084,,U,2003-01-08,,,,,FALSE,,,,,,foreigner
U-085,,U,2002-11-28,,,,,FALSE,,,,,,foreigner
U-086,,U,2001-08-24,,,,,FALSE,,,,,,foreigner
U-087,,U,2006-11-16,,,,,FALSE,,,,,,foreigner
U-088,1,U,2006-09-25,M-118,M-118,,,TRUE,,Ukungu,,,,immigrant
U-089,,U,2006-05-05,,,,,FALSE,,,,,,foreigner
U-090,2,U,2006-05-16,,,,,FALSE,,,,,,foreigner
U-091,,U,2006-07-12,,,,,FALSE,,,,,,foreigner
U-092,,U,2006-09-21,,,,,FALSE,,U-shy-ad-1,,,,foreigner
U-093,,U,2006-06-12,,,,,FALSE,,U-shy-ad-2,,,,foreigner
U-094,,U,2006-12-21,,,,,FALSE,,U-young-ad,,,,foreigner
U-095,,U,2007-03-21,,,,,FALSE,,U-beauty,,,,foreigner
U-096,,U,2008-03-21,,,,,FALSE,,U-dark-sad,,,,foreigner
U-097,,U,2008-06-21,,,,,FALSE,,U-cub-1,,,,foreigner
U-098,,U,2008-08-21,,,,,FALSE,,U-cub-2,,,,foreigner
U-099,,U,2019-09-16,,,,,FALSE,,U-young-notch,,,,foreigner
X-004,2,X,1996-04-24,,,,,TRUE,,,1998-10-24,Maasai,poisoned in Sikiria,foreigner
X-006,1,X,1992-01-21,,,,,TRUE,,no tail,,,,immigrant
X-010,1,X,1996-05-03,,,,,TRUE,,,,,,immigrant
X-011,1,X,1995-12-22,,,,,FALSE,,,,,,foreigner
X-012,1,X,1995-10-03,,,,,TRUE,,bad eye,,,"has mtDNA haplotype ""South-East""",foreigner
X-013,1,X,1996-04-23,,,,,FALSE,,,,,,foreigner
X-014,1,X,1996-08-25,,,,,TRUE,,Ungano,,,,immigrant
X-015,1,X,1988-12-18,,,,,FALSE,,,,,"old intruder into A-terr, FO X-016",foreigner
X-016,2,X,1995-12-18,,,,,FALSE,,,,,,foreigner
X-017,1,X,1996-09-09,,,,,TRUE,,,,,"has mtDNA haplotype ""Central Serengeti""",immigrant
X-018,1,X,1997-12-16,,,,,TRUE,,no foot,,,,immigrant
X-019,1,X,1998-02-11,,,,,TRUE,,,,shot by rangers,,immigrant
X-020,,X,1998-07-13,,,,,FALSE,,,,,possibly female,foreigner
X-021,,X,1998-01-01,,,,,FALSE,,,,,,foreigner
X-022,,X,1998-09-11,,,,,FALSE,,,,,,foreigner
X-023,2,X,1997-09-22,,,,,TRUE,,,2001-09-22,vehicle collision,killed on road close to Makuiuni,foreigner
X-024,1,X,1998-01-31,,,,,TRUE,,,,,looks like Ngoitokitok,immigrant
X-025,1,X,1999-11-01,,,,,TRUE,,"Kondo, Maegerli",,,"sad that was at kill with Airstrips, then immigrant into N",immigrant
X-032,2,X,1997-11-27,,,,,FALSE,,,,,,foreigner
X-033,1,X,1999-07-09,,,,,TRUE,,,,,intruder into A and F,foreigner
X-034,1,X,2001-03-19,,,,,TRUE,,,2002-09-20,Maasai,sadm killed by villagers in Nainokanoka,foreigner
X-038,,X,2000-11-06,,,,,FALSE,,,,,intruder into F,foreigner
X-039,1,X,2002-05-25,,,,,TRUE,,,2003-11-25,vehicle collision,sadm killed on road in Aberdare National Park close to The Ark,foreigner
X-040,1,X,2000-10-27,,,,,FALSE,,U-042,,,"intruder into E, then seen at encounter between Munges and Umbas and much later at encounter between umbas and engitatis",foreigner
X-041,1,X,2000-10-13,,,,,TRUE,,,,,"maybe N-natal, immigrant into T",immigrant
X-043,1,X,2000-11-17,,,,,TRUE,,Ccr 1149,2004-11-17,Maasai,adm that attacked two Maasai warriors at Olepolos,foreigner
X-044,1,X,2001-02-18,,,,,TRUE,,,2005-02-19,,ad that was found by Gibson on last crossing of Munge,foreigner
X-046,,X,2003-01-24,,,,,FALSE,,,,,intruder in A,foreigner
X-047,1,X,2004-05-28,,,,,TRUE,,,2005-07-28,vehicle collision,sadm killed on rim road,foreigner
X-048,2,X,2002-07-26,,,,,TRUE,,,2005-07-20,,adf found by Gibson in Alaianai forest on 2005-07-26,foreigner
X-049,1,X,1995-08-18,,,,,TRUE,,,2005-08-18,Maasai,"adm that entered mais mill at olbalbal and was injured by Maasai, then euthanised by Dr. Muumba",foreigner
X-050,,X,2003-10-08,,,,,FALSE,,,,,"sad with broken lower jaw in f-terr, seemed in rather bad condition",foreigner
X-051,2,X,2004-08-26,,,,,TRUE,,,2006-02-26,vehicle collision,"sadf found on road between Makuiuni and Mto wa Mbu, UTM: 37 01692112, 9611257",foreigner
X-052,,X,2002-10-26,,,,,TRUE,,,2006-03-20,,tooth from skull found close to Acacia campsite,foreigner
X-053,1,X,2002-10-06,,,,,FALSE,,,,,"with snare wound on neck, was with Ngoitokitoks but did not end up as immmigrant",foreigner
X-054,,X,2004-09-12,,,,,FALSE,,,,,intruder into E/M,foreigner
X-055,2,X,2002-10-02,,,,,TRUE,,,2006-09-29,,dead ad found close to Munge river junction towards scratching rocks on 2006-10-02,foreigner
X-056,,X,2004-02-23,,,,,FALSE,,,,,"intruder into M/N, possibly male",foreigner
X-057,,X,2004-03-05,,,,,FALSE,,,,,"shy hy seen in L/M, possibly male",foreigner
X-058,1,X,2002-04-24,,,,,TRUE,,,2007-04-24,,"dead ad found in N, close to nero den",foreigner
X-059,1,X,2002-04-09,,,,,TRUE,,,,,hyena from Africat/Namibia,foreigner
X-060,1,X,2002-04-09,,,,,TRUE,,,,,"hyena from Africat/Namibia, could be the same as X-059",foreigner
X-061,1,X,2004-05-19,,,,,TRUE,,,,,Lemala clan immigrant,immigrant
X-062,1,X,2005-01-29,,,,,TRUE,,Herufi,,,Munge clan immigrant,immigrant
X-063,1,X,2004-05-24,,,,,TRUE,,,,,Airstrip clan immigrant,immigrant
X-065,1,X,2005-03-13,,,,,TRUE,,,,,Engitati clan immigrant,immigrant
X-066,1,X,2004-07-09,,,,,TRUE,,Kazkazini,,,Munge clan immigrant,immigrant
X-067,1,X,2005-04-27,,,,,TRUE,,,,,Ngoitokitok clan immigrant,immigrant
X-068,1,X,2005-09-30,,,,,TRUE,,,,,"left lower canine outside, ri ear Guepf, immigrant into A",immigrant
X-069,1,X,2007-02-18,,,,,TRUE,,,2008-11-18,vehicle collision,sadm road kill from rim road,foreigner
X-070,2,X,2002-12-25,,,,,TRUE,,,,,"adult female from Ethiopia, clan of hyena man",foreigner
X-071,1,X,2007-03-26,,,,,TRUE,,,2008-12-26,vehicle collision,"subadult male from Ethiopia, road kill",foreigner
X-072,1,X,2006-06-29,,,,,TRUE,,,,,Airstrip clan immigrant,immigrant
X-073,,X,2007-10-08,,,,,FALSE,,,,,"sad, could be offspring of A-006 as turned up when she turned up again",foreigner
X-074,,X,2007-02-09,,,,,FALSE,,,,,"seen once in M-territory, intruder into M on same day as X-075, also dark spots/fur",foreigner
X-075,1,X,2007-02-09,,,,,TRUE,,Mtoni,,,"Engitati clan immigrant, first seen as intruder into M-territory on same day as X-074, also dark spots/fur",immigrant
