"ID","sex","birthclan","birthdate","mothergenetic","mothersocial","father","litterdominance","DNA","litterdominancegenetic","name2","deathconfirmed","deathcause","comments","date_lastsighting"
"S-136",2,"S",2006-08-12,"S-077","S-077","A-169",1,0,NA,NA,NA,NA,NA,2007-07-12
"S-137",2,"S",2006-10-12,"S-082","S-082","A-169",1,0,NA,NA,NA,NA,NA,2012-07-12
"S-138",1,"S",2006-11-12,"S-056","S-056","A-132",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-139",1,"S",2006-11-12,"S-056","S-056","A-132",2,0,NA,NA,NA,NA,NA,2007-11-12
"S-140",2,"S",2006-11-12,"S-087","S-087","L-130",1,0,NA,NA,NA,NA,NA,2010-12-12
"S-141",1,"S",2006-11-12,"S-087","S-087","L-130",2,0,NA,NA,NA,NA,NA,2007-06-12
"S-142",2,"S",2006-12-12,"S-112","S-112","M-192",1,0,NA,NA,NA,NA,NA,2016-04-12
"S-143",1,"S",2007-02-12,"S-110","S-110","M-192",1,0,NA,NA,NA,NA,NA,2008-12-12
"S-144",2,"S",2007-02-12,"S-081","S-081","A-169",1,0,NA,NA,NA,NA,NA,2007-10-12
"S-145",2,"S",2007-02-12,"S-081","S-081","A-169",2,0,NA,NA,NA,NA,NA,2008-01-12
"S-146",1,"S",2007-02-12,"S-051","S-051","A-132",1,0,NA,NA,NA,NA,NA,2008-04-12
"S-147",2,"S",2007-02-12,"S-051","S-051","A-132",2,0,NA,NA,NA,NA,NA,2008-03-12
"S-148",2,"S",2007-02-12,"S-076","S-076","L-115",1,0,NA,NA,NA,NA,NA,2007-12-12
"S-149",2,"S",2007-02-12,"S-076","S-076","L-115",2,0,NA,NA,NA,NA,NA,2009-05-12
"S-150",1,"S",2007-05-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2013-11-12
"S-151",1,"S",2007-05-12,"S-079","S-079","A-169",2,0,NA,NA,NA,NA,NA,2014-10-12
"S-152",1,"S",2007-05-12,"S-094","S-094","M-170",1,0,NA,NA,NA,NA,NA,2020-09-12
"S-153",2,"S",2007-05-12,"S-094","S-094","M-170",2,0,NA,NA,NA,NA,NA,2008-01-12
"S-154",1,"S",2007-09-12,"S-110","S-110","M-192",1,0,NA,NA,NA,NA,NA,2013-03-12
"S-155",2,"S",2007-09-12,"S-110","S-110","M-192",2,0,NA,NA,NA,NA,NA,2008-05-12
"S-156",1,"S",2007-09-12,"S-080","S-080","A-169",1,0,NA,NA,NA,NA,NA,2008-08-12
"S-157",1,"S",2007-09-12,"S-077","S-077","A-169",1,0,NA,NA,NA,NA,NA,2018-11-12
"S-158",1,"S",2007-12-12,"S-089","S-089","M-170",1,0,NA,NA,NA,NA,NA,2008-05-12
"S-159",2,"S",2008-01-12,"S-105","S-105","M-188",1,0,NA,NA,NA,NA,NA,2011-03-12
"S-160",2,"S",2008-03-12,"S-081","S-081","A-169",1,0,NA,NA,NA,NA,NA,2018-12-12
"S-161",1,"S",2008-03-12,"S-081","S-081","A-169",2,0,NA,NA,NA,NA,NA,2010-01-12
"S-162",2,"S",2008-03-12,"S-052","S-052","A-132",1,0,NA,NA,NA,NA,NA,2016-09-12
"S-163",2,"S",2008-04-12,"S-109","S-109","M-192",1,0,NA,NA,NA,NA,NA,2008-11-12
"S-164",2,"S",2008-04-12,"S-109","S-109","M-192",2,0,NA,NA,NA,NA,NA,2012-04-12
"S-165",2,"S",2008-04-12,"S-094","S-094","M-170",1,0,NA,NA,NA,NA,NA,2009-03-12
"S-166",1,"S",2008-05-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2018-01-12
"S-167",2,"S",2008-05-12,"S-079","S-079","A-169",2,0,NA,NA,NA,NA,NA,2014-08-12
"S-168",2,"S",2008-06-12,"S-133","S-133","N-129",1,0,NA,NA,NA,NA,NA,2018-12-12
"S-169",1,"S",2008-06-12,"S-133","S-133","N-129",2,0,NA,NA,NA,NA,NA,2011-02-12
"S-170",1,"S",2008-06-12,"S-110","S-110","M-192",1,0,NA,NA,NA,NA,NA,2019-03-12
"S-171",1,"S",2008-06-12,"S-110","S-110","M-192",2,0,NA,NA,NA,NA,NA,2019-06-12
"S-172",2,"S",2008-08-12,"S-087","S-087","L-130",1,0,NA,NA,NA,NA,NA,2011-03-12
"S-173",1,"S",2008-08-12,"S-087","S-087","L-130",2,0,NA,NA,NA,NA,NA,2009-03-12
"S-174",1,"S",2008-09-12,"S-076","S-076","L-115",1,0,NA,NA,NA,NA,NA,2010-06-12
"S-175",2,"S",2008-10-12,"S-094","S-094","M-170",1,0,NA,NA,NA,NA,NA,2012-10-12
"S-176",2,"S",2008-10-12,"S-094","S-094","M-170",2,0,NA,NA,NA,NA,NA,2010-04-12
"S-177",1,"S",2008-11-12,"S-109","S-109","M-192",1,0,NA,NA,NA,NA,NA,2011-04-12
"S-178",2,"S",2008-11-12,"S-112","S-112","M-192",1,0,NA,NA,NA,NA,NA,2010-05-12
"S-179",1,"S",2009-01-12,"S-080","S-080","A-169",1,0,NA,NA,NA,NA,NA,2013-05-12
"S-180",1,"S",2009-03-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2016-02-12
"S-181",1,"S",2009-04-12,"S-133","S-133","N-129",1,0,NA,NA,NA,NA,NA,2018-02-12
"S-182",1,"S",2009-04-12,"S-133","S-133","N-129",2,0,NA,NA,NA,NA,NA,2018-10-12
"S-183",1,"S",2009-04-12,"S-077","S-077","A-169",1,0,NA,NA,NA,NA,NA,2011-02-12
"S-184",1,"S",2009-05-12,"S-115","S-115","A-258",1,0,NA,NA,NA,NA,NA,2019-03-12
"S-185",1,"S",2009-05-12,"S-081","S-081","A-169",1,0,NA,NA,NA,NA,NA,2009-10-12
"S-186",1,"S",2009-06-12,"S-132","S-132","N-156",1,0,NA,NA,NA,NA,NA,2010-08-12
"S-187",1,"S",2009-06-12,"S-132","S-132","N-156",2,0,NA,NA,NA,NA,NA,2010-12-12
"S-188",1,"S",2009-06-12,"S-089","S-089","M-170",1,0,NA,NA,NA,NA,NA,2014-11-12
"S-189",1,"S",2009-06-12,"S-089","S-089","M-170",2,0,NA,NA,NA,NA,NA,2015-05-12
"S-190",1,"S",2009-08-12,"S-134","S-134","N-129",1,0,NA,NA,NA,NA,NA,2014-12-12
"S-191",2,"S",2009-08-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2013-04-12
"S-192",2,"S",2009-09-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2010-05-12
"S-193",1,"S",2009-10-12,"S-110","S-110","M-192",1,0,NA,NA,NA,NA,NA,2010-08-12
"S-194",2,"S",2009-11-12,"S-076","S-076","M-132",1,0,NA,NA,NA,NA,NA,2012-07-12
"S-195",1,"S",2009-11-12,"S-077","S-077","A-169",1,0,NA,NA,NA,NA,NA,2010-05-12
"S-196",1,"S",2009-12-12,"S-112","S-112","M-192",1,0,NA,NA,NA,NA,NA,2011-07-12
"S-197",2,"S",2009-12-12,"S-112","S-112","M-192",2,0,NA,NA,NA,NA,NA,2013-07-12
"S-198",2,"S",2010-01-12,"S-081","S-081","A-169",1,0,NA,NA,NA,NA,NA,2015-04-12
"S-199",2,"S",2010-01-12,"S-081","S-081","A-169",2,0,NA,NA,NA,NA,NA,2010-06-12
"S-200",2,"S",2010-02-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2018-04-12
"S-201",2,"S",2010-02-12,"S-080","S-080","A-169",1,0,NA,NA,NA,NA,NA,2013-08-12
"S-202",1,"S",2010-03-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2012-05-12
"S-203",2,"S",2010-03-12,"S-133","S-133","N-173",2,0,NA,NA,NA,NA,NA,2018-05-12
"S-204",1,"S",2010-03-12,"S-109","S-109","M-192",1,0,NA,NA,NA,NA,NA,2016-12-12
"S-205",2,"S",2010-03-12,"S-109","S-109","M-192",2,0,NA,NA,NA,NA,NA,2013-01-12
"S-206",1,"S",2010-04-12,"S-137","S-137","N-173",1,0,NA,NA,NA,NA,NA,2011-08-12
"S-207",2,"S",2010-04-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-208",2,"S",2010-04-12,"S-089","S-089","A-214",2,0,NA,NA,NA,NA,NA,2019-08-12
"S-209",2,"S",2010-04-12,"S-087","S-087","L-130",1,0,NA,NA,NA,NA,NA,2012-03-12
"S-210",2,"S",2010-04-12,"S-087","S-087","L-130",2,0,NA,NA,NA,NA,NA,2010-10-12
"S-211",2,"S",2010-05-12,"S-094","S-094","A-214",1,0,NA,NA,NA,NA,NA,2011-07-12
"S-212",1,"S",2010-06-12,"S-132","S-132","N-156",1,0,NA,NA,NA,NA,NA,2013-08-12
"S-213",1,"S",2010-07-12,"S-110","S-110","M-192",1,0,NA,NA,NA,NA,NA,2015-08-12
"S-214",2,"S",2010-07-12,"S-110","S-110","M-192",2,0,NA,NA,NA,NA,NA,2010-12-12
"S-215",1,"S",2010-08-12,"S-159","S-159","M-262",1,0,NA,NA,NA,NA,NA,2011-05-12
"S-216",2,"S",2010-08-12,"S-159","S-159","M-262",2,0,NA,NA,NA,NA,NA,2011-05-12
"S-217",2,"S",2010-08-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2011-04-12
"S-218",1,"S",2010-08-12,"S-127","S-127","N-156",2,0,NA,NA,NA,NA,NA,2013-09-12
"S-219",1,"S",2010-08-12,"S-115","S-115","A-258",1,0,NA,NA,NA,NA,NA,2022-10-12
"S-220",1,"S",2010-09-12,"S-160","S-160","A-242",1,0,NA,NA,NA,NA,NA,2011-05-12
"S-221",1,"S",2010-11-12,"S-162","S-162","A-242",1,0,NA,NA,NA,NA,NA,2011-11-12
"S-222",1,"S",2010-12-12,"S-175","S-175","E-174",1,0,NA,NA,NA,NA,NA,2019-03-12
"S-223",2,"S",2010-12-12,"S-175","S-175","E-174",2,0,NA,NA,NA,NA,NA,2012-07-12
"S-224",1,"S",2011-03-12,"S-079","S-079","A-169",1,0,NA,NA,NA,NA,NA,2021-11-12
"S-225",2,"S",2011-03-12,"S-109","S-109","M-192",1,0,NA,NA,NA,NA,NA,2016-08-12
"S-226",2,"S",2011-04-12,"S-164","S-164","A-242",1,0,NA,NA,NA,NA,NA,2012-01-12
"S-227",2,"S",2011-04-12,"S-164","S-164","A-242",2,0,NA,NA,NA,NA,NA,2011-11-12
"S-228",1,"S",2011-05-12,"S-112","S-112","M-192",1,0,NA,NA,NA,NA,NA,2014-09-12
"S-229",2,"S",2011-05-12,"S-081","S-081","A-169",1,0,NA,NA,NA,NA,NA,2012-02-12
"S-230",2,"S",2011-06-12,"S-167","S-167","A-242",1,0,NA,NA,NA,NA,NA,2013-02-12
"S-231",2,"S",2011-06-12,"S-167","S-167","A-242",2,0,NA,NA,NA,NA,NA,2013-05-12
"S-232",1,"S",2011-06-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2022-02-12
"S-233",2,"S",2011-08-12,"S-142","S-142","N-173",1,0,NA,NA,NA,NA,NA,2014-10-12
"S-234",2,"S",2011-08-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-235",1,"S",2011-08-12,"S-133","S-133","N-173",2,0,NA,NA,NA,NA,NA,2016-10-12
"S-236",2,"S",2011-08-12,"S-087","S-087","L-130",1,0,NA,NA,NA,NA,NA,2012-08-12
"S-237",1,"S",2011-08-12,"S-087","S-087","L-130",2,0,NA,NA,NA,NA,NA,2012-09-12
"S-238",2,"S",2011-09-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2017-11-12
"S-239",1,"S",2011-09-12,"S-134","S-134","N-173",1,0,NA,NA,NA,NA,NA,2016-06-12
"S-240",2,"S",2011-09-12,"S-134","S-134","N-173",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-241",1,"S",2011-10-12,"S-137","S-137","N-173",1,0,NA,NA,NA,NA,NA,2012-05-12
"S-242",2,"S",2011-11-12,"S-079","S-079","L-130",1,0,NA,NA,NA,NA,NA,2013-06-12
"S-243",2,"S",2011-11-12,"S-079","S-079","L-130",2,0,NA,NA,NA,NA,NA,2016-04-12
"S-244",1,"S",2011-12-12,"S-076","S-076","M-132",1,0,NA,NA,NA,NA,NA,2013-10-12
"S-245",2,"S",2012-01-12,"S-168","S-168","E-174",1,0,NA,NA,NA,NA,NA,2013-06-12
"S-246",2,"S",2012-01-12,"S-168","S-168","E-174",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-247",2,"S",2012-01-12,"S-162","S-162","A-242",1,0,NA,NA,NA,NA,NA,2016-05-12
"S-248",1,"S",2012-02-12,"S-175","S-175","E-174",1,0,NA,NA,NA,NA,NA,2012-09-12
"S-249",2,"S",2012-03-12,"S-109","S-109","M-192",1,0,NA,NA,NA,NA,NA,2012-11-12
"S-250",2,"S",2012-03-12,"S-109","S-109","M-192",2,0,NA,NA,NA,NA,NA,2012-10-12
"S-251",1,"S",2012-03-12,"S-160","S-160","A-242",1,0,NA,NA,NA,NA,NA,2013-08-12
"S-252",1,"S",2012-03-12,"S-115","S-115","A-258",1,0,NA,NA,NA,NA,NA,2014-01-12
"S-253",1,"S",2012-04-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2020-06-12
"S-254",1,"S",2012-04-12,"S-089","S-089","A-214",2,0,NA,NA,NA,NA,NA,2021-08-12
"S-255",2,"S",2012-04-12,"S-132","S-132","N-156",1,0,NA,NA,NA,NA,NA,2012-12-12
"S-256",1,"S",2012-04-12,"S-132","S-132","N-156",2,0,NA,NA,NA,NA,NA,2022-11-12
"S-257",1,"S",2012-05-12,"S-207","S-207","M-310",1,0,NA,NA,NA,NA,NA,2022-01-12
"S-258",2,"S",2012-05-12,"S-197","S-197","M-302",1,0,NA,NA,NA,NA,NA,2013-08-12
"S-259",1,"S",2012-05-12,"S-197","S-197","M-302",2,0,NA,NA,NA,NA,NA,2012-11-12
"S-260",1,"S",2012-07-12,"S-191","S-191","M-302",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-261",1,"S",2012-07-12,"S-080","S-080","L-130",1,0,NA,NA,NA,NA,NA,2013-02-12
"S-262",2,"S",2012-07-12,"S-094","S-094","A-214",1,0,NA,NA,NA,NA,NA,2013-02-12
"S-263",2,"S",2012-07-12,"S-094","S-094","A-214",2,0,NA,NA,NA,NA,NA,2013-03-12
"S-264",2,"S",2012-08-12,"S-076","S-076","M-132",1,0,NA,NA,NA,NA,NA,2019-01-12
"S-265",1,"S",2012-09-12,"S-112","S-112","M-192",1,0,NA,NA,NA,NA,NA,2020-10-12
"S-266",1,"S",2012-09-12,"S-134","S-134","N-173",1,0,NA,NA,NA,NA,NA,2013-05-12
"S-267",1,"S",2012-09-12,"S-087","S-087","A-214",1,0,NA,NA,NA,NA,NA,2014-02-12
"S-268",1,"S",2012-09-12,"S-087","S-087","A-214",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-269",2,"S",2012-10-12,"S-079","S-079","A-214",1,0,NA,NA,NA,NA,NA,2015-12-12
"S-270",2,"S",2012-11-12,"S-205","S-205","M-310",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-271",1,"S",2012-11-12,"S-119","S-119","A-258",1,0,NA,NA,NA,NA,NA,2014-04-12
"S-272",1,"S",2012-11-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-273",2,"S",2012-11-12,"S-127","S-127","N-156",2,0,NA,NA,NA,NA,NA,2014-03-12
"S-274",1,"S",2012-11-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2022-02-12
"S-275",2,"S",2012-11-12,"S-115","S-115","A-258",1,0,NA,NA,NA,NA,NA,2019-05-12
"S-276",1,"S",2012-11-12,"S-162","S-162","A-242",1,0,NA,NA,NA,NA,NA,2019-07-12
"S-277",1,"S",2012-12-12,"S-208","S-208","M-310",1,0,NA,NA,NA,NA,NA,2014-06-12
"S-278",2,"S",2012-12-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2019-08-12
"S-279",1,"S",2012-12-12,"S-089","S-089","A-214",2,0,NA,NA,NA,NA,NA,2015-09-12
"S-280",2,"S",2013-03-12,"S-168","S-168","E-174",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-281",2,"S",2013-04-12,"S-080","S-080","A-214",1,0,NA,NA,NA,NA,NA,2015-12-12
"S-282",1,"S",2013-04-12,"S-080","S-080","A-214",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-283",1,"S",2013-05-12,"S-198","S-198","M-302",1,0,NA,NA,NA,NA,NA,2013-10-12
"S-284",2,"S",2013-05-12,"S-142","S-142","N-173",1,0,NA,NA,NA,NA,NA,2013-10-12
"S-285",2,"S",2013-05-12,"S-142","S-142","N-173",2,0,NA,NA,NA,NA,NA,2013-12-12
"S-286",2,"S",2013-05-12,"S-160","S-160","A-242",1,0,NA,NA,NA,NA,NA,2018-09-12
"S-287",1,"S",2013-05-12,"S-076","S-076","M-132",1,0,NA,NA,NA,NA,NA,2014-03-12
"S-288",2,"S",2013-05-12,"S-076","S-076","M-132",2,0,NA,NA,NA,NA,NA,2014-05-12
"S-289",1,"S",2013-06-12,"S-132","S-132","N-156",1,0,NA,NA,NA,NA,NA,2014-03-12
"S-290",1,"S",2013-06-12,"S-132","S-132","N-156",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-291",1,"S",2013-06-12,"S-134","S-134","N-173",1,0,NA,NA,NA,NA,NA,2014-03-12
"S-292",1,"S",2013-07-12,"S-203","S-203","M-310",1,0,NA,NA,NA,NA,NA,2013-12-12
"S-293",2,"S",2013-08-12,"S-225","S-225","F-165",1,0,NA,NA,NA,NA,NA,2019-03-12
"S-294",2,"S",2013-08-12,"S-162","S-162","A-242",1,0,NA,NA,NA,NA,NA,2017-09-12
"S-295",1,"S",2013-09-12,"S-167","S-167","A-242",1,0,NA,NA,NA,NA,NA,2017-11-12
"S-296",2,"S",2013-09-12,"S-119","S-119","A-258",1,0,NA,NA,NA,NA,NA,2014-05-12
"S-297",2,"S",2013-09-12,"S-119","S-119","A-258",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-298",2,"S",2013-10-12,"S-207","S-207","M-310",1,0,NA,NA,NA,NA,NA,2019-04-12
"S-299",2,"S",2013-10-12,"S-207","S-207","M-310",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-300",2,"S",2013-11-12,"S-238","S-238","M-332",1,0,NA,NA,NA,NA,NA,2016-09-12
"S-301",1,"S",2013-11-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-302",2,"S",2013-11-12,"S-127","S-127","N-156",2,0,NA,NA,NA,NA,NA,2019-02-12
"S-303",2,"S",2013-11-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2019-02-12
"S-304",2,"S",2013-11-12,"S-133","S-133","N-173",2,0,NA,NA,NA,NA,NA,2019-02-12
"S-305",2,"S",2013-12-12,"S-240","S-240","M-332",1,0,NA,NA,NA,NA,NA,2016-09-12
"S-306",1,"S",2014-02-12,"S-200","S-200","A-353",1,0,NA,NA,NA,NA,NA,2014-10-12
"S-307",1,"S",2014-03-12,"S-208","S-208","M-310",1,0,NA,NA,NA,NA,NA,2021-04-12
"S-308",1,"S",2014-03-12,"S-208","S-208","M-310",2,0,NA,NA,NA,NA,NA,2014-11-12
"S-309",2,"S",2014-04-12,"S-162","S-162","A-242",1,0,NA,NA,NA,NA,NA,2019-01-12
"S-310",1,"S",2014-04-12,"S-162","S-162","A-242",2,0,NA,NA,NA,NA,NA,2014-12-12
"S-311",1,"S",2014-05-12,"S-246","S-246","N-218",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-312",2,"S",2014-05-12,"S-079","S-079","A-214",1,0,NA,NA,NA,NA,NA,2017-02-12
"S-313",2,"S",2014-06-12,"S-127","S-127","N-156",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-314",2,"S",2014-06-12,"S-167","S-167","A-242",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-315",1,"S",2014-07-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-316",2,"S",2014-07-12,"S-089","S-089","A-214",2,0,NA,NA,NA,NA,NA,2016-12-12
"S-317",1,"S",2014-07-12,"S-207","S-207","M-310",1,0,NA,NA,NA,NA,NA,2015-05-12
"S-318",2,"S",2014-07-12,"S-207","S-207","M-310",2,0,NA,NA,NA,NA,NA,2015-01-12
"S-319",2,"S",2014-08-12,"S-225","S-225","F-165",1,0,NA,NA,NA,NA,NA,2016-01-12
"S-320",2,"S",2014-09-12,"S-238","S-238","M-332",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-321",1,"S",2014-11-12,"S-132","S-132","N-173",1,0,NA,NA,NA,NA,NA,2015-04-12
"S-322",1,"S",2014-11-12,"S-132","S-132","N-173",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-323",2,"S",2014-12-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2019-07-12
"S-324",2,"S",2014-12-12,"S-133","S-133","N-173",2,0,NA,NA,NA,NA,NA,2019-11-12
"S-325",2,"S",2014-12-12,"S-160","S-160","A-242",1,0,NA,NA,NA,NA,NA,2015-07-12
"S-326",2,"S",2014-12-12,"S-240","S-240","M-332",1,0,NA,NA,NA,NA,NA,2015-06-12
"S-327",1,"S",2014-12-12,"S-240","S-240","M-332",2,0,NA,NA,NA,NA,NA,2021-05-12
"S-328",2,"S",2015-01-12,"S-269","S-269","A-434",1,0,NA,NA,NA,NA,NA,2018-03-12
"S-329",1,"S",2015-01-12,"S-269","S-269","A-434",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-330",2,"S",2015-01-12,"S-079","S-079","A-214",1,0,NA,NA,NA,NA,NA,2016-02-12
"S-331",1,"S",2015-02-12,"S-208","S-208","M-310",1,0,NA,NA,NA,NA,NA,2016-06-12
"S-332",2,"S",2015-02-12,"S-203","S-203","M-310",1,0,NA,NA,NA,NA,NA,2015-07-12
"S-333",1,"S",2015-04-12,"S-142","S-142","N-173",1,0,NA,NA,NA,NA,NA,2016-06-12
"S-334",1,"S",2015-05-12,"S-234","S-234","M-332",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-335",2,"S",2015-05-12,"S-234","S-234","M-332",2,0,NA,NA,NA,NA,NA,2016-02-12
"S-336",2,"S",2015-07-12,"S-247","S-247","N-218",1,0,NA,NA,NA,NA,NA,2017-12-12
"S-337",2,"S",2015-07-12,"S-225","S-225","F-165",1,0,NA,NA,NA,NA,NA,2016-03-12
"S-338",2,"S",2015-08-12,"S-238","S-238","M-332",1,0,NA,NA,NA,NA,NA,2019-08-12
"S-339",2,"S",2015-08-12,"S-238","S-238","M-332",2,0,NA,NA,NA,NA,NA,2017-10-12
"S-340",1,"S",2015-08-12,"S-168","S-168","E-174",1,0,NA,NA,NA,NA,NA,2016-11-12
"S-341",2,"S",2015-08-12,"S-132","S-132","N-173",1,0,NA,NA,NA,NA,NA,2017-04-12
"S-342",1,"S",2015-09-12,"S-246","S-246","N-218",1,0,NA,NA,NA,NA,NA,2016-08-12
"S-343",2,"S",2015-10-12,"S-299","S-299","M-384",1,0,NA,NA,NA,NA,NA,2017-07-12
"S-344",2,"S",2015-10-12,"S-080","S-080","A-214",1,0,NA,NA,NA,NA,NA,2017-07-12
"S-345",2,"S",2015-10-12,"S-134","S-134","N-173",1,0,NA,NA,NA,NA,NA,2018-12-12
"S-346",2,"S",2015-10-12,"S-134","S-134","N-173",2,0,NA,NA,NA,NA,NA,2016-08-12
"S-347",2,"S",2015-11-12,"S-089","S-089","A-214",1,0,NA,NA,NA,NA,NA,2016-08-12
"S-348",1,"S",2015-11-12,"S-207","S-207","M-310",1,0,NA,NA,NA,NA,NA,2017-01-12
"S-349",1,"S",2015-11-12,"S-207","S-207","M-310",2,0,NA,NA,NA,NA,NA,2018-09-12
"S-350",1,"S",2015-11-12,"S-200","S-200","A-353",1,0,NA,NA,NA,NA,NA,2016-04-12
"S-351",2,"S",2015-11-12,"S-200","S-200","A-353",2,0,NA,NA,NA,NA,NA,2019-06-12
"S-352",2,"S",2016-01-12,"S-304","S-304","M-384",1,0,NA,NA,NA,NA,NA,2019-02-12
"S-353",2,"S",2016-01-12,"S-304","S-304","M-384",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-354",1,"S",2016-03-12,"S-278","S-278","A-434",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-355",1,"S",2016-03-12,"S-247","S-247","N-218",1,0,NA,NA,NA,NA,NA,2016-10-12
"S-356",1,"S",2016-04-12,"S-134","S-134","N-173",1,0,NA,NA,NA,NA,NA,2017-02-12
"S-357",2,"S",2016-05-12,"S-303","S-303","M-384",1,0,NA,NA,NA,NA,NA,2017-11-12
"S-358",2,"S",2016-05-12,"S-303","S-303","M-384",2,0,NA,NA,NA,NA,NA,2019-03-12
"S-359",1,"S",2016-06-12,"S-300","S-300","M-384",1,0,NA,NA,NA,NA,NA,2017-06-12
"S-360",2,"S",2016-06-12,"S-280","S-280","L-339",1,0,NA,NA,NA,NA,NA,2019-03-12
"S-361",2,"S",2016-06-12,"S-309","S-309","N-184",1,0,NA,NA,NA,NA,NA,2018-04-12
"S-362",2,"S",2016-06-12,"S-133","S-133","N-173",1,0,NA,NA,NA,NA,NA,2017-03-12
"S-363",2,"S",2016-06-12,"S-225","S-225","F-165",1,0,NA,NA,NA,NA,NA,2018-10-12
"S-364",1,"S",2016-06-12,"S-240","S-240","M-332",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-365",1,"S",2016-07-12,"S-298","S-298","M-384",1,0,NA,NA,NA,NA,NA,2021-11-12
"S-366",2,"S",2016-08-12,"S-238","S-238","M-332",1,0,NA,NA,NA,NA,NA,2019-01-12
"S-367",2,"S",2016-08-12,"S-207","S-207","E-194",1,0,NA,NA,NA,NA,NA,2019-11-12
"S-368",2,"S",2016-08-12,"S-208","S-208","E-194",1,0,NA,NA,NA,NA,NA,2018-02-12
"S-369",2,"S",2016-08-12,"S-208","S-208","E-194",2,0,NA,NA,NA,NA,NA,2019-11-12
"S-370",1,"S",2016-08-12,"S-080","S-080","A-214",1,0,NA,NA,NA,NA,NA,2017-05-12
"S-371",1,"S",2016-10-12,"S-234","S-234","M-332",1,0,NA,NA,NA,NA,NA,2022-12-12
"S-372",1,"S",2016-10-12,"S-234","S-234","M-332",2,0,NA,NA,NA,NA,NA,2018-01-12
"S-373",1,"S",2016-11-12,"S-302","S-302","M-384",1,0,NA,NA,NA,NA,NA,2018-01-12
"S-374",1,"S",2016-11-12,"S-302","S-302","M-384",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-375",2,"S",2016-12-12,"S-316","S-316","F-211",1,0,NA,NA,NA,NA,NA,2019-01-12
"S-376",1,"S",2016-12-12,"S-316","S-316","F-211",2,0,NA,NA,NA,NA,NA,2022-12-12
"S-377",1,"S",2016-12-12,"S-314","S-314","F-211",1,0,NA,NA,NA,NA,NA,2020-08-12
"S-378",1,"S",2016-12-12,"S-304","S-304","M-384",1,0,NA,NA,NA,NA,NA,2017-07-12
"S-379",1,"S",2016-12-12,"S-168","S-168","E-174",1,0,NA,NA,NA,NA,NA,2018-05-12
"S-380",2,"S",2017-01-12,"S-275","S-275","A-434",1,0,NA,NA,NA,NA,NA,2018-10-12
"S-381",2,"S",2017-01-12,"S-080","S-080","A-214",1,0,NA,NA,NA,NA,NA,2017-06-12
"S-382",2,"S",2017-02-12,"S-278","S-278","A-434",1,0,NA,NA,NA,NA,NA,2018-12-12
"S-383",1,"S",2017-03-12,"S-320","S-320","T-195",1,0,NA,NA,NA,NA,NA,2017-08-12
